date,text,views
2025-03-12 12:27:42+00:00,"ክሊኒካል ነርስ አሰልጣኝ
#fasika_nanny_training_center
#health_care
#Addis_Ababa
የመጀመርያ ዲግሪ ወይም ቴክኒክና ሙያ ደረጃ 4 በክሊኒካል ነርሲንግ ወይም በተመሳሳይ የትምህርት ዘርፍ የተመረቀ/ች፣ COC ያላት
ፆታ፡ ሴት
ዋና ኃላፊነቶች፡
- አስፈላጊ በሆኑ የሕጻናት እንክብካቤ ርእሶች ላይ ለናኒዎች የሥልጠና ፕሮግራሞችን ማዘጋጀት እና መተግበር
- የተግባር፣ የስልጠና ክፍለ ጊዜዎችን እና ወርክሾፖችን ማካሄድ
- ሁሉም ተንከባካቢዎች ተገቢውን ንፅህና፣ ደህንነት እና የልጅ እንክብካቤ ፕሮቶኮሎችን መከተላቸውን ማረጋገጥ
- እንደ አስፈላጊነቱ ለሰራተኞች መመሪያ በመስጠት በማዕከሉ እንክብካቤ ስር ያሉ ህጻናትን ጤና እና ደህንነት መቆጣጠር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 22, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በአሜል፡ fasikanannytrainingcenter@gmail.com ወይም በቴሌግራም ቁጥር፡ +251969020003 በመላክ ማመልከት ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-03-12 09:27:33+00:00,"Accountant
#yaya_wallet
#finance
#Addis_Ababa
Bachelor's Degree in Accounting, Finance, or in a related field of study with relevant work experience
Duties & Responsibilites:
- Accurately record daily financial transactions in journals and ledgers.
- Process vendor invoices and ensure timely payments to suppliers.
- Calculate and process employee salaries, ensuring compliance with tax regulations.
- Prepare trial balances at the end of each accounting period to ensure ledger accuracy.
- Collaborate with management to set financial goals and prepare annual/quarterly budgets.
- Prepare financial statements
- Ensure all financial reports comply with IFRS and other regulatory requirements.
- Generate detailed financial reports for management and stakeholders.
- Assist in long-term financial planning by preparing forecasts based on historical trends and market conditions.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Deadline: March 22, 2025
How To Apply: Apply through the link provided.

@hahujobs | @hahujobs_bot",
2025-03-12 09:16:43+00:00,"ነርስ
#fasika_nanny_training_center
#health_care
#Addis_Ababa
በተመሳሳይ የትምህርት መስክ የተመረቀች
የስራ ቦታ፡ ሰሚት፣ ሀያት፣ ቦሌ እና ሲምሲ 
ፆታ፡ ሴት
ዋና ኃላፊነቶች፡
- ህፃናትን መንከባከብ 
- የህፃናትን የጤና ሁኔታ መከታተል 
- ለህፃናት ምቹ እና አስተማማኝ ሁኔታ መፍጠር
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Deadline: March 22, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በአሜል፡ fasikanannytrainingcenter@gmail.com ወይም በቴሌግራም ቁጥር፡ +251969020003 በመላክ ማመልከት ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-03-12 08:07:41+00:00,"Procurement Intern - 12 Month Paid Apprenticeship
#japan_tobacco_international
#business
#Addis_Ababa
Recent Graduate with a Degree in Business, Supply Chain or in a related field of study
Duties & Responsibilites:
- Assist in procurement activities, vendor onboarding, and contract management.
- Communicate with suppliers, track deliveries, and maintain procurement records.
- Support supplier relationship management and ensure compliance with company policies.
- Participate in procurement strategy discussions and reporting tasks.
Benefits:
- Gain professional experience in International Company
- Practical experience in Financial Planning and Analysis supported by Experienced Mentor.
- Exposure to real business practices.
- Improve your soft skills through dedicated training programs
- Get additional income
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 15, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-03-12 08:01:11+00:00,"Communication Intern - 12 Month Paid Apprenticeship
#japan_tobacco_international
#creative_arts
#Addis_Ababa
Recent Graduate in Communications, Journalism, Business, Public Relations or in a related field of study
Duties & Responsibilities:
- Assist in communication by preparing presentations and internal messages.
- Support the planning and execution of company events and employee engagement activities.
- Help with graphic design and video editing for internal communication materials.
- Work with different departments to create visual and written content for internal use.
- Assist in organizing and maintaining corporate affairs documentation.
Benefits:
- Gain professional experience in International Company
- Practical experience in Financial Planning and Analysis supported by Experienced Mentor.
- Exposure to real business practices.
- Improve your soft skills through dedicated training programs
- Get additional income
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 15, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-03-12 07:53:21+00:00,"Finance Intern - 12 Month Paid Apprenticeship
#japan_tobacco_international
#finance
#Addis_Ababa
Fresh Graduates with a Degree in Finance, Accounting, Economics or in a related field of study
Duties & Responsibilites:
- Assist in financial data analysis and reporting.
- Support budgeting and forecasting processes.
- Help track and analyze expenses and financial performance.
- Prepare and maintain financial reports and dashboards.
- Work with the team on cost analysis and variance reporting.
Benefits:
- Gain professional experience in International Company
- Practical experience in Financial Planning and Analysis supported by Experienced Mentor.
- Exposure to real business practices.
- Improve your soft skills through dedicated training programs
- Get additional income
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 15, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-03-12 07:47:21+00:00,"Marketing Intern - 12 Month Paid Apprenticeship
#japan_tobacco_international
#business
#Addis_Ababa
Bachelor's Degree in Marketing, Business, Economics, or in a related field of study
Duties & Responsibilities:
- Assist in developing and executing marketing activities.
- Conduct market research to identify trends and customer preferences.
- Analyze marketing data and provide insights for future strategies.
- Support the team in organizing events.
Benefits:
- Gain professional experience in International Company
- Get practical experience in marketing strategy and research by Experienced Mentor.
- Exposure to event planning and management
- Have access to exceptional learning opportunities in data analysis, communication, and teamwork.
- Improve your soft skills through dedicated training programs
- Get additional income
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 15, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-03-12 07:01:03+00:00,"Market Engagement Intern
#melela_partners
#business
#Addis_Ababa
Bachelor's Degree in a related field of study with relevant experience
Duties & Responsibilites:
- Responsible for generating and managing leads
- Assisting with sales outreach and ensuring smooth customer interactions
- Responsible for gathering, verifying, and organizing data from various sources for research and analysis purposes.
Qualifications:
- Selling Skills-- retail trade a plus
- Strong Communication and Interpersonal skills
- Ability to work collaboratively with cross-functional teams
- Data Collection
- Data Analysis and Reporting skills
- Goal-oriented and motivated mindset
- Fluency in English and Amharic
Quanitity Required: 10
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: March 21, 2025
How To Apply: Please use Hahujobs Primary https://hahu.jobs/ or telegram bot to apply https://t.me/hahujobs_bot

@hahujobs | @hahujobs_bot",
2025-03-11 13:04:31+00:00,"Sales Representative
#awash_wine_share_company
#business
#Addis_Ababa
BA Degree in Marketing, Business Management or in a related field of study
Duties and Responsibilities:
- Serving as the first contact person of the company
- Servicing existing customer base through planned call schedule
- Resolving customer queries and complaints within the expected timeline
- Having a thorough understanding of the customer in his/her own area
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 19, 2025
How To Apply: Click the apply button below

@hahujobs | @hahujobs_bot",
2025-03-11 09:55:41+00:00,"Office Assistant
#moyee_coffee_roasting_plc
#business
#Addis_Ababa
BA Degree in a related field of study
Duties and Responsibilities:
- Answer phones and direct calls with a positive attitude and an energetic work ethic
- Provide office guests with a hospitable experience
- Assist in handling office requests for dial-ins, conference rooms, travel requests, etc.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 14, 2025
How To Apply: Click the apply button below

@hahujobs | @hahujobs_bot",
2025-03-11 08:26:21+00:00,"Junior HR Officer
#amg_steel_factory
#business
#Gelan
BA Degree in Business Management, Human Resource Management or in a related field of study 
Duties and Responsibilities:
- Develop and implement strategies that help their employers select and retain appropriately qualified staff within that business sector.
- Recruit staff, prepare job advertisements, interview and short-list people, negotiate with employment agencies, and set up working conditions.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 20, 2025
How To Apply: Click the apply button below. For further information contact Tel. +251911237096/ +251929932800

@hahujobs | @hahujobs_bot",
2025-03-11 06:34:51+00:00,"Junior Human Resources Officer
#subasafe_plc
#business
#Addis_Ababa
BA Degree in HRM, Management, Business Management, Business Administration or in a related field of study with relevant work experience
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: March 20, 2025
How To Apply: Submit your application letter via email: subasafe@gmail.com. For more information contact Tel. +251970537828/+251113384173

@hahujobs | @hahujobs_bot",
2025-03-11 05:51:41+00:00,"Finance Assistant
#international_rescue_committee_irc_ethiopia
#finance
#Addis_Ababa
Bachelor's Degree or Diploma in Accounting and Finance or in a related field of study with relevant work experience
Duties & Responsibilities:
- To process all bank/ cash accounting transactions within Finance department, petty cash entries, bank entries, cash count reconciliations, and bank reconciliations.
- Handle all office petty cash and ensure compliance with IRC/Donor rules and regulations.
- Prepare a daily reconciliation of petty cash transactions and validate supporting documents.
- Preparation of weekly and monthly cash count conciliations.
- Act as Cash custodian of cash on hand, perform and document weekly and month-end cash counts.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: March 15, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-03-11 05:31:21+00:00,"Fresh Sales Engineer
#adiu_communication_service_plc
#ict
#Addis_Ababa
Bachelor's Degree in Computer Science, Electrical and Computer Engineering or in a related field of study
Duties & Responsibilites:
- Assist in identifying and reaching out to potential clients.
- Conduct market research to understand customer needs and industry trends.
- Support lead generation efforts and follow up on new business opportunities.
- Assist in preparing and presenting sales proposals, reports, and product demonstrations.
- Build relationships with new and existing clients under the guidance of senior team members.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 15, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
