date,job_title,organization,experience,max_experience,quantity_required,salary,gender,deadline,how_to_apply,tags,category,raw_text
2025-03-25 09:23:00+00:00,Calling All Young Change Makers in Ethiopia,Corpsafrica Ethiopia,0,3,1.0,,both,2025-04-24,Apply using the provided link below,"#corpsafrica_ethiopia, #social_science, #Addis_Ababa, #0_years, #3_years",,"Calling All Young Change Makers in Ethiopia
#corpsafrica_ethiopia
#social_science
#Addis_Ababa
Possess a University Degree or Equivalent Professional Experience
Requirements:
- Be a citizen of Ethiopia
- Willing and able, physically and emotionally, to serve as a Volunteer for the entirety of the service year in rural, often times, remote communities
- No record of criminal activity that would demonstrate unsuitability for CorpsAfrica service
- Have no conflict of interest that would interfere with your duties and responsibilities as a CorpsAfrica Volunteer
- Understand that volunteerism is an altruistic act, where one offers their time, skills, and resources without expectation of financial gain.
- Willing to sign the CorpsAfrica Volunteer Acknowledgment and Waiver of Liability for your service.
General Expectations:
- Commit to working in a highly underserved community in Ethiopia to improve the quality of life of the community
- Serve where CorpsAfrica asks them to serve, under conditions of hardship, if necessary
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #3_years
Deadline: April 24, 2025
How To Apply: Apply using the provided link below
Note: Complete the application, including all required fields, and upload the required documents
@hahujobs | @hahujobs_bot"
2025-03-25 07:02:31+00:00,Stock Clerk,Hagbes Pvt Ltd Company,0,1,2.0,,both,2025-04-02,Apply using the provided link below,"#hagbes_pvt_ltd_company, #finance, #Addis_Ababa, #0_years, #1_years",Finance,"Stock Clerk
#hagbes_pvt_ltd_company
#finance
#Addis_Ababa
Level 4 Diploma in Accounts and Budget Servicing, Accounting or in a related field of study with relevant work experience
Duties and Responsibilities:
- Handles store clerical works
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: April 2, 2025
How To Apply: Apply using the provided link below
@hahujobs | @hahujobs_bot"
2025-03-25 06:44:21+00:00,Marketing & Strategist Intern,Ranbes Design,0,0,1.0,,both,2025-03-28,Submit your CV and a brief statement on your marketing interests via email: hermela@ranbes.co,"#ranbes_design, #business, #Addis_Ababa, #0_years",,"Marketing & Strategist Intern
#ranbes_design
#business
#Addis_Ababa
Strong Interest in marketing strategy, branding, and digital trends
Duties & Responsibilites:
 - Assist in developing and implementing marketing strategies
- Conduct market research and analyze industry trends
- Support campaign planning, audience targeting, and brand positioning
- Collaborate with the content, design, and sales teams to execute marketing plans
- Monitor campaign performance & suggest data-driven improvements
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 28, 2025
How To Apply: Submit your CV and a brief statement on your marketing interests via email: hermela@ranbes.co
@hahujobs | @hahujobs_bot"
2025-03-25 06:44:01+00:00,IT Support & Data Encoder,Ethiopian Sky Technologies,0,0,1.0,,both,2025-03-28,Apply using the provided link below,"#ethiopian_sky_technologies, #ict, #Addis_Ababa, #0_years",IT/Tech,"IT Support & Data Encoder
#ethiopian_sky_technologies
#ict
#Addis_Ababa
Duties and Responsibilities:
- Provide IT support for software, website, and app-related issues
- Train users (lawyers & clients) on how to use the digital platform
- Troubleshoot and resolve technical problems
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 28, 2025
How To Apply: Apply using the provided link below
@hahujobs | @hahujobs_bot"
2025-03-25 06:23:48+00:00,Drafting Expert (Re-advertised),Minaye Plc,0,1,5.0,,both,2025-03-31,"Submit your resume, portfolio (if applicable) and a cover letter via email: hcminaye@gmail.com with the subject line ""Drafting Officer Re-Adv""","#minaye_plc, #engineering, #Addis_Ababa, #0_years, #1_years",Engineering,"Drafting Expert (Re-advertised)
#minaye_plc
#engineering
#Addis_Ababa
TVET Certificate or Diploma in Drafting, Architecture, Interior Design or in a related field of study with relevant work experience in drafting or design (fresh graduates are encouraged to apply).
Duties & Responsibilities:
- Create detailed 2D and 3D designs of kitchen cabinets and other furniture using drafting software (e.g., AutoCAD, SketchUp, or similar tools).
- Take precise measurements of customer spaces to ensure accurate design and fit.
- Recommend suitable designs and layouts based on customer requirements and space constraints.
- Collaborate with customers to understand their needs and preferences.
- Provide design recommendations and visualizations to help customers make informed decisions.
Required Skills:
- Proficiency in drafting software such as AutoCAD, SketchUp, or similar tools.
- Basic understanding of kitchen cabinet design and space planning.
- Strong attention to detail and accuracy in measurements and designs.
- Excellent communication and interpersonal skills.
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: March 31, 2025
How To Apply: Submit your resume, portfolio (if applicable) and a cover letter via email: hcminaye@gmail.com with the subject line ""Drafting Officer Re-Adv""
Note: This vacancy is re-advertised so previous applicants are not allowed to apply again.
@hahujobs | @hahujobs_bot"
2025-03-24 13:17:25+00:00,#asmen_plc,Asmen Plc,0,0,2.0,,both,2025-04-01,In person,"#asmen_plc, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years",,"#asmen_plc
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: April 1, 2025
@hahujobs | @hahujobs_bot"
2025-03-24 10:55:01+00:00,#tracon_trading_plc,Tracon Trading Plc,0,0,1.0,,both,2025-04-03,In person,"#tracon_trading_plc, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years",,"#tracon_trading_plc
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
@hahujobs | @hahujobs_bot"
2025-03-24 10:20:51+00:00,Junior Coffee Roaster,Amg Steel Factory,0,0,1.0,,both,2025-04-03,Apply using the provided link below. For more information contact Tel. +251970718869/ +251929932800,"#amg_steel_factory, #natural_science, #Gelan, #0_years",,"Junior Coffee Roaster
#amg_steel_factory
#natural_science
#Gelan
Bachelor's Degree in Food Science, Plant Science or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
How To Apply: Apply using the provided link below. For more information contact Tel. +251970718869/ +251929932800
@hahujobs | @hahujobs_bot"
2025-03-24 10:18:11+00:00,Junior Cupper,Amg Steel Factory,0,0,1.0,,both,2025-04-03,Apply using the provided link below. For more information contact Tel. +251970718869/ +251929932800,"#amg_steel_factory, #natural_science, #Gelan, #0_years",,"Junior Cupper
#amg_steel_factory
#natural_science
#Gelan
Bachelor's Degree in Plant Science, Agronomy, Horticulture or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
How To Apply: Apply using the provided link below. For more information contact Tel. +251970718869/ +251929932800
@hahujobs | @hahujobs_bot"
2025-03-24 10:09:31+00:00,Junior Machine Operator,Amg Steel Factory,0,0,1.0,,both,2025-04-03,Apply using the provided link below. For more information contact Tel. +251970718869/ +251929932800,"#amg_steel_factory, #low_and_medium_skilled_worker, #Gelan, #0_years",,"Junior Machine Operator
#amg_steel_factory
#low_and_medium_skilled_worker
#Gelan
TVET Level IV in General Mechanics or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
How To Apply: Apply using the provided link below. For more information contact Tel. +251970718869/ +251929932800
@hahujobs | @hahujobs_bot"
2025-03-24 10:05:51+00:00,#tracon_trading_plc,Tracon Trading Plc,0,0,1.0,,both,2025-04-03,In person,"#tracon_trading_plc, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years",,"#tracon_trading_plc
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
@hahujobs | @hahujobs_bot"
2025-03-24 09:40:31+00:00,Junior Part Sales Consultant,Equatorial Business Group Plc,0,0,1.0,,both,2025-04-03,Submit your application letter with updated CV and testimonials via email: ebgvacancy@yahoo.com or in person to the Office located around Saris Road (Between Horizon Addis Tyre Sh. Co. & FAFA Factory). For further information contact Tel. +251114424955.,"#equatorial_business_group_plc, #engineering, #Addis_Ababa, #0_years",Engineering,"Junior Part Sales Consultant
#equatorial_business_group_plc
#engineering
#Addis_Ababa
Bachelor's Degree in Auto mechanics, Mechanical Engineering, Electrical Engineering or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
How To Apply: Submit your application letter with updated CV and testimonials via email: ebgvacancy@yahoo.com or in person to the Office located around Saris Road (Between Horizon Addis Tyre Sh. Co. & FAFA Factory). For further information contact Tel. +251114424955.
@hahujobs | @hahujobs_bot"
2025-03-24 09:10:21+00:00,HR Intern,Medical Teams International,0,0,1.0,,both,2025-03-31,Apply using the provided link below,"#medical_teams_international, #business, #Abala, #0_years",,"HR Intern
#medical_teams_international
#business
#Abala
Bachelor's Degree in Management, Human Resource Management, Public Administration or in a related field of study
Only Female Graduates of 2014 or 2015 E.C
Duties & Responsibilites:
- Maintain personnel and confidential files for active and terminated employees.
- Fill out employment and other HR forms.
- Facilitate staff medical insurance.
- Scanning, copying & archiving of all HR related documents.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: March 31, 2025
How To Apply: Apply using the provided link below
@hahujobs | @hahujobs_bot"
2025-03-24 09:02:11+00:00,Junior Part Counter Sales Attendant,Equatorial Business Group Plc,0,0,1.0,,both,2025-04-03,Submit your application letter with updated CV and testimonials via email: ebgvacancy@yahoo.com or in person to the Office located around Saris Road (Between Horizon Addis Tyre Sh. Co. & FAFA Factory). For further information contact Tel. +251114424955.,"#equatorial_business_group_plc, #business, #Addis_Ababa, #0_years",,"Junior Part Counter Sales Attendant
#equatorial_business_group_plc
#business
#Addis_Ababa
TVET Level 4 or Diploma in Electrical Technology, Mechanical Technology or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: April 3, 2025
How To Apply: Submit your application letter with updated CV and testimonials via email: ebgvacancy@yahoo.com or in person to the Office located around Saris Road (Between Horizon Addis Tyre Sh. Co. & FAFA Factory). For further information contact Tel. +251114424955.
@hahujobs | @hahujobs_bot"
2025-03-24 08:15:21+00:00,Trainee Service Engineer,My Wish Enterprise Plc,0,0,20.0,,both,2025-03-31,"Submit your CVs, cover letter and credentials via email: jobs@mywishenterprise.com. For more information contact Tel. +251114663920/+251911318856","#my_wish_enterprise_plc, #engineering, #Addis_Ababa, #0_years",Engineering,"Trainee Service Engineer
#my_wish_enterprise_plc
#engineering
#Addis_Ababa
Bachelor's Degree in Mechanical Engineering or in a related field of study
Quanitity Required: 20
Minimum Years Of Experience: #0_years
Deadline: March 31, 2025
How To Apply: Submit your CVs, cover letter and credentials via email: jobs@mywishenterprise.com. For more information contact Tel. +251114663920/+251911318856
@hahujobs | @hahujobs_bot"
2025-03-24 08:13:01+00:00,Junior Import and Export Officer,My Wish Enterprise Plc,0,0,2.0,,both,2025-04-01,"Submit your CVs, cover letter and credentials via email: jobs@mywishenterprise.com. For more information contact Tel. +251114663920/+251911318856","#my_wish_enterprise_plc, #business, #Addis_Ababa, #0_years",,"Junior Import and Export Officer
#my_wish_enterprise_plc
#business
#Addis_Ababa
Bachelor's Degree in Supply Chain Management, Business Management, Mechanical Engineering or in a related field of study
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: April 1, 2025
How To Apply: Submit your CVs, cover letter and credentials via email: jobs@mywishenterprise.com. For more information contact Tel. +251114663920/+251911318856
@hahujobs | @hahujobs_bot"
